date,nav
20160503,1.0398
20160504,1.0387
20160505,1.0404
20160506,1.015
20160509,0.9948
20160510,0.9958
20160511,0.9999
20160512,1.0016
20160513,0.9964
20160516,1.0023
20160517,0.9997
20160518,0.9943
20160519,0.9926
20160520,0.9975
20160523,1.0006
20160524,0.9933
20160525,0.9921
20160526,0.9936
20160527,0.9931
20160530,0.9943
20160531,1.0262
20160601,1.0235
20160602,1.0256
20160603,1.0326
20160606,1.0306
20160607,1.0301
20160608,1.0264
20160613,0.996
20160614,0.9991
20160615,1.0119
20160616,1.0059
20160617,1.0113
20160620,1.0122
20160621,1.0103
20160622,1.0191
20160623,1.0148
20160624,1.0037
20160627,1.0174
20160628,1.0227
20160629,1.0275
20160630,1.0287
20160701,1.0292
20160704,1.0473
20160705,1.0508
20160706,1.0552
20160707,1.055
20160708,1.0512
20160711,1.055
20160712,1.0766
20160713,1.0816
20160714,1.0798
20160715,1.0803
20160718,1.0761
20160719,1.0722
20160720,1.0691
20160721,1.0737
20160722,1.0654
20160725,1.0674
20160726,1.0794
20160727,1.0637
20160728,1.0646
20160729,1.0599
20160801,1.0515
20160802,1.0555
20160803,1.057
20160804,1.0594
20160805,1.061
20160808,1.0699
20160809,1.0771
20160810,1.073
20160811,1.0703
20160812,1.0893
20160815,1.12
20160816,1.1154
20160817,1.1139
20160818,1.1115
20160819,1.1123
20160822,1.1037
20160823,1.1056
20160824,1.1023
20160825,1.0959
20160826,1.0955
20160829,1.0958
20160830,1.0971
20160831,1.102
20160901,1.094
20160902,1.0979
20160905,1.0999
20160906,1.1071
20160907,1.1065
20160908,1.1061
20160909,1.0997
20160912,1.0826
20160913,1.0819
20160914,1.0753
20160919,1.0831
20160920,1.0812
20160921,1.0842
20160922,1.0918
20160923,1.087
20160926,1.0702
20160927,1.0766
20160928,1.0735
20160929,1.0777
20160930,1.0806
20161010,1.0931
20161011,1.097
20161012,1.095
20161013,1.0958
20161014,1.0968
20161017,1.0881
20161018,1.1017
20161019,1.1001
20161020,1.1009
20161021,1.1037
20161024,1.1161
20161025,1.116
20161026,1.1121
20161027,1.1094
20161028,1.1076
20161031,1.1064
20161101,1.1135
20161102,1.1056
20161103,1.1154
20161104,1.112
20161107,1.1128
20161108,1.1173
20161109,1.1117
20161110,1.1234
20161111,1.1316
20161114,1.1357
20161115,1.1356
20161116,1.1358
20161117,1.1379
20161118,1.1321
20161121,1.1395
20161122,1.1479
20161123,1.1499
20161124,1.1543
20161125,1.1643
20161128,1.1687
20161129,1.1776
20161130,1.1695
20161201,1.1779
20161202,1.1667
20161205,1.1484
20161206,1.1453
20161207,1.1505
20161208,1.1489
20161209,1.156
20161212,1.1297
20161213,1.1285
20161214,1.1204
20161215,1.1085
20161216,1.1102
20161219,1.1049
20161220,1.0987
20161221,1.1079
20161222,1.1071
20161223,1.0984
20161226,1.1031
20161227,1.1012
20161228,1.0966
20161229,1.0953
20161230,1.0992
20161231,1.0992
20170103,1.1093
20170104,1.1174
20170105,1.1173
20170106,1.111
20170109,1.1161
20170110,1.1144
20170111,1.107
20170112,1.1018
20170113,1.1024
20170116,1.1022
20170117,1.1043
20170118,1.1084
20170119,1.1052
20170120,1.1132
20170123,1.1162
20170124,1.1164
20170125,1.12
20170126,1.1239
20170203,1.1165
20170206,1.1192
20170207,1.1169
20170208,1.1224
20170209,1.1265
20170210,1.1319
20170213,1.139
20170214,1.1389
20170215,1.1346
20170216,1.1406
20170217,1.1346
20170220,1.1501
20170221,1.1537
20170222,1.1559
20170223,1.1508
20170224,1.151
20170227,1.1424
20170228,1.1446
20170301,1.1463
20170302,1.1391
20170303,1.1369
20170306,1.1428
20170307,1.1452
20170308,1.1436
20170309,1.1369
20170310,1.1372
20170313,1.1466
20170314,1.1463
20170315,1.1485
20170316,1.1542
20170317,1.1431
20170320,1.1443
20170321,1.1496
20170322,1.1446
20170323,1.1484
20170324,1.157
20170327,1.1534
20170328,1.151
20170329,1.1498
20170330,1.1411
20170331,1.1474
20170405,1.1624
20170406,1.1658
20170407,1.1671
20170410,1.1632
20170411,1.1669
20170412,1.1644
20170413,1.1661
20170414,1.1574
20170417,1.1553
20170418,1.1501
20170419,1.1449
20170420,1.1497
20170421,1.1513
20170424,1.1403
20170425,1.1433
20170426,1.1446
20170427,1.1452
20170428,1.143
20170502,1.1389
20170503,1.1347
20170504,1.132
20170505,1.1252
20170508,1.1177
20170509,1.1162
20170510,1.1121
20170511,1.1181
20170512,1.1274
20170515,1.1319
20170516,1.1413
20170517,1.1355
20170518,1.1319
20170519,1.1338
20170522,1.1361
20170523,1.1402
20170524,1.1402
20170525,1.1598
20170526,1.1582
20170531,1.1622
20170601,1.1637
20170602,1.1603
20170605,1.155
20170606,1.1626
20170607,1.1757
20170608,1.1843
20170609,1.1895
20170612,1.1889
20170613,1.1916
20170614,1.1791
20170615,1.1773
20170616,1.1756
20170619,1.1867
20170620,1.1844
20170621,1.1974
20170622,1.1984
20170623,1.2085
20170626,1.2227
20170627,1.2248
20170628,1.2158
20170629,1.2234
20170630,1.2231
20170703,1.2181
20170704,1.2086
20170705,1.2223
20170706,1.2231
20170707,1.223
20170710,1.223
20170711,1.2295
20170712,1.2263
20170713,1.2359
20170714,1.2421
20170717,1.2295
20170718,1.231
20170719,1.2511
20170720,1.2568
20170721,1.2511
20170724,1.2559
20170725,1.2485
20170726,1.244
20170727,1.2464
20170728,1.2496
20170731,1.2546
20170801,1.2649
20170802,1.2623
20170803,1.252
20170804,1.2458
20170807,1.2518
20170808,1.2538
20170809,1.2534
20170810,1.2487
20170811,1.2272
20170814,1.2423
20170815,1.2459
20170816,1.2446
20170817,1.2509
20170818,1.2522
20170821,1.2575
20170822,1.2611
20170823,1.2622
20170824,1.2556
20170825,1.275
20170828,1.2897
20170829,1.2878
20170830,1.2877
20170831,1.2839
20170901,1.2867
20170904,1.2922
20170905,1.2957
20170906,1.2933
20170907,1.2872
20170908,1.2859
20170911,1.2858
20170912,1.2896
20170913,1.291
20170914,1.287
20170915,1.2873
20170918,1.2911
20170919,1.2876
20170920,1.291
20170921,1.2896
20170922,1.2895
20170925,1.2831
20170926,1.2843
20170927,1.2844
20170928,1.2848
20170929,1.2893
20171009,1.3036
20171010,1.306
20171011,1.31
20171012,1.3132
20171013,1.3157
20171016,1.3133
20171017,1.3133
20171018,1.323
20171019,1.319
20171020,1.3178
20171023,1.319
20171024,1.3281
20171025,1.3338
20171026,1.339
20171027,1.348
20171030,1.3441
20171031,1.3432
20171101,1.34
20171102,1.3402
20171103,1.3388
20171106,1.3477
20171107,1.3581
20171108,1.3562
20171109,1.365
20171110,1.3763
20171113,1.3815
20171114,1.3725
20171115,1.3643
20171116,1.3741
20171117,1.3791
20171120,1.3863
20171121,1.4093
20171122,1.4126
20171123,1.3736
20171124,1.3743
20171127,1.3572
20171128,1.359
20171129,1.3584
20171130,1.3437
20171201,1.3412
20171204,1.3475
20171205,1.3543
20171206,1.3466
20171207,1.3325
20171208,1.3426
20171211,1.3602
20171212,1.3435
20171213,1.3541
20171214,1.3466
20171215,1.3324
20171218,1.3337
20171219,1.3494
20171220,1.3479
20171221,1.3596
20171222,1.3554
20171225,1.3512
20171226,1.3551
20171227,1.3354
20171228,1.3441
20171229,1.3479
20171231,1.3479
20180102,1.3657
20180103,1.3732
20180104,1.3787
20180105,1.3818
20180108,1.3885
20180109,1.3975
20180110,1.4033
20180111,1.4027
20180112,1.4087
20180115,1.4088
20180116,1.4191
20180117,1.416
20180118,1.4234
20180119,1.4277
20180122,1.4436
20180123,1.4581
20180124,1.4604
20180125,1.4527
20180126,1.458
20180129,1.4333
20180130,1.4189
20180131,1.4252
20180201,1.4157
20180202,1.4236
20180205,1.4246
20180206,1.3853
20180207,1.3546
20180208,1.3426
20180209,1.2907
20180212,1.3062
20180213,1.3203
20180214,1.3302
20180222,1.3569
20180223,1.3626
20180226,1.3774
20180227,1.359
20180228,1.3479
20180301,1.356
20180302,1.3458
20180305,1.3464
20180306,1.3616
20180307,1.3522
20180308,1.365
20180309,1.3748
20180312,1.3808
20180313,1.3693
20180314,1.3636
20180315,1.3707
20180316,1.3582
20180319,1.3639
20180320,1.365
20180321,1.3596
20180322,1.3466
20180323,1.3095
20180326,1.3016
20180327,1.3121
20180328,1.2899
20180329,1.306
20180330,1.3076
20180402,1.304
20180403,1.2964
20180404,1.294
20180409,1.2934
20180410,1.3168
20180411,1.3204
20180412,1.3079
20180413,1.2993
20180416,1.2797
20180417,1.2607
20180418,1.2664
20180419,1.2806
20180420,1.2648
20180423,1.2665
20180424,1.2908
20180425,1.2862
20180426,1.2632
20180427,1.2636
20180502,1.2655
20180503,1.2746
20180504,1.2694
20180507,1.288
20180508,1.3019
20180509,1.2998
20180510,1.3065
20180511,1.3001
20180514,1.3115
20180515,1.3162
20180516,1.3064
20180517,1.2974
20180518,1.3097
20180521,1.3156
20180522,1.3112
20180523,1.295
20180524,1.2863
20180525,1.2838
20180528,1.289
20180529,1.28
20180530,1.2547
20180531,1.2797
20180601,1.2697
20180604,1.2814
20180605,1.2938
20180606,1.2913
20180607,1.2909
20180608,1.275
20180611,1.2752
20180612,1.2897
20180613,1.2779
20180614,1.2733
20180615,1.269
20180619,1.2273
20180620,1.232
20180621,1.2189
20180622,1.2247
20180625,1.2093
20180626,1.2002
20180627,1.1776
20180628,1.1666
20180629,1.1953
20180630,1.1953
20180702,1.163
20180703,1.1639
20180704,1.1496
20180705,1.1433
20180706,1.1511
20180709,1.1813
20180710,1.1846
20180711,1.1655
20180712,1.1909
20180713,1.1958
20180716,1.1904
20180717,1.1844
20180718,1.1789
20180719,1.178
20180720,1.1991
20180723,1.2098
20180724,1.2279
20180725,1.2268
20180726,1.2133
20180727,1.2089
20180730,1.207
20180731,1.208
20180801,1.1856
20180802,1.161
20180803,1.1432
20180806,1.1295
20180807,1.1604
20180808,1.1433
20180809,1.1701
20180810,1.1727
20180813,1.1679
20180814,1.1621
20180815,1.1362
20180816,1.1313
20180817,1.1161
20180820,1.1283
20180821,1.1477
20180822,1.1418
20180823,1.1463
20180824,1.1484
20180827,1.1747
20180828,1.1727
20180829,1.1683
20180830,1.1569
20180831,1.1514
20180903,1.1474
20180904,1.1611
20180905,1.1397
20180906,1.1291
20180907,1.1338
20180910,1.1184
20180911,1.1164
20180912,1.1094
20180913,1.1206
20180914,1.1224
20180917,1.1102
20180918,1.1312
20180919,1.1451
20180920,1.1444
20180921,1.177
20180925,1.1671
20180926,1.1792
20180927,1.1748
20180928,1.1863
20181008,1.1382
20181009,1.1375
20181010,1.1353
20181011,1.0842
20181012,1.0993
20181015,1.0849
20181016,1.0767
20181017,1.0819
20181018,1.0584
20181019,1.0878
20181022,1.1317
20181023,1.1038
20181024,1.1054
20181025,1.1075
20181026,1.1008
20181029,1.0698
20181030,1.0807
20181031,1.0949
20181101,1.1025
20181102,1.1393
20181105,1.1304
20181106,1.1242
20181107,1.1175
20181108,1.1143
20181109,1.0996
20181112,1.1118
20181113,1.1222
20181114,1.1116
20181115,1.1241
20181116,1.1291
20181119,1.1411
20181120,1.1162
20181121,1.1189
20181122,1.115
20181123,1.0919
20181126,1.0911
20181127,1.0898
20181128,1.1034
20181129,1.0899
20181130,1.1013
20181203,1.1301
20181204,1.1323
20181205,1.1271
20181206,1.1042
20181207,1.1044
20181210,1.0925
20181211,1.0974
20181212,1.101
20181213,1.1171
20181214,1.0991
20181217,1.0975
20181218,1.0869
20181219,1.0748
20181220,1.0671
20181221,1.0548
20181224,1.0577
20181225,1.0509
20181226,1.046
20181227,1.0423
20181228,1.0487
20181231,1.0486
20190102,1.035
20190103,1.0334
20190104,1.0563
20190107,1.0622
20190108,1.0601
20190109,1.07
20190110,1.068
20190111,1.0752
20190114,1.0664
20190115,1.086
20190116,1.0863
20190117,1.0806
20190118,1.0991
20190121,1.1048
20190122,1.091
20190123,1.0905
20190124,1.0963
20190125,1.1048
20190128,1.1047
20190129,1.108
20190130,1.0997
20190131,1.1104
20190201,1.1251
20190211,1.1439
20190212,1.1513
20190213,1.1728
20190214,1.1741
20190215,1.1532
20190218,1.1881
20190219,1.1858
20190220,1.1896
20190221,1.1868
20190222,1.2117
20190225,1.2802
20190226,1.2657
20190227,1.2634
20190228,1.2601
20190301,1.2859
20190304,1.2999
20190305,1.3065
20190306,1.3167
20190307,1.3046
20190308,1.2561
20190311,1.2793
20190312,1.2876
20190313,1.2777
20190314,1.2697
20190315,1.2849
20190318,1.319
20190319,1.3131
20190320,1.3134
20190321,1.3138
20190322,1.3129
20190325,1.2837
20190326,1.2703
20190327,1.2839
20190328,1.279
20190329,1.3246
20190401,1.3569
20190402,1.356
20190403,1.3721
20190404,1.3852
20190408,1.3842
20190409,1.3894
20190410,1.3926
20190411,1.3646
20190412,1.3619
20190415,1.3576
20190416,1.393
20190417,1.3934
20190418,1.3888
20190419,1.4045
20190422,1.374
20190423,1.3717
20190424,1.3753
20190425,1.3471
20190426,1.3304
20190429,1.334
20190430,1.338
20190506,1.2653
20190507,1.2752
20190508,1.2583
20190509,1.2369
20190510,1.279
20190513,1.2594
20190514,1.2519
20190515,1.2784
20190516,1.2837
20190517,1.2537
20190520,1.2437
20190521,1.2592
20190522,1.2538
20190523,1.234
20190524,1.2377
20190527,1.2523
20190528,1.2642
20190529,1.2616
20190530,1.255
20190531,1.2522
20190603,1.2536
20190604,1.2427
20190605,1.2426
20190606,1.2326
20190610,1.2475
20190611,1.2836
20190612,1.2747
20190613,1.2729
20190614,1.2636
20190617,1.2636
20190618,1.2678
20190619,1.2856
20190620,1.3222
20190621,1.3241
20190624,1.3263
20190625,1.3134
20190626,1.3116
20190627,1.3254
20190628,1.3236
20190630,1.3236
20190701,1.3594
20190702,1.3598
20190703,1.3464
20190704,1.3398
20190705,1.3474
20190708,1.3182
20190709,1.3158
20190710,1.3143
20190711,1.3149
20190712,1.3247
20190715,1.3296
20190716,1.324
20190717,1.3235
20190718,1.3122
20190719,1.3255
20190722,1.317
20190723,1.3203
20190724,1.3302
20190725,1.3405
20190726,1.3433
20190729,1.3418
20190730,1.3471
20190731,1.3349
20190801,1.3242
20190802,1.3061
20190805,1.2827
20190806,1.2705
20190807,1.2655
20190808,1.2814
20190809,1.2698
20190812,1.2915
20190813,1.2805
20190814,1.2861
20190815,1.2906
20190816,1.2961
20190819,1.323
20190820,1.3218
20190821,1.3199
20190822,1.3239
20190823,1.333
20190826,1.3152
20190827,1.3321
20190828,1.3274
20190829,1.3234
20190830,1.3265
20190902,1.3426
20190903,1.3442
20190904,1.3558
20190905,1.3686
20190906,1.3765
20190909,1.3844
20190910,1.3799
20190911,1.3704
20190912,1.3843
20190916,1.3794
20190917,1.3577
20190918,1.3639
20190919,1.3685
20190920,1.3722
20190923,1.3572
20190924,1.3608
20190925,1.3511
20190926,1.3413
20190927,1.3451
20190930,1.3327
20191008,1.3401
20191009,1.3418
20191010,1.3522
20191011,1.3646
20191014,1.3782
20191015,1.3728
20191016,1.3682
20191017,1.369
20191018,1.3505
20191021,1.3541
20191022,1.3591
20191023,1.351
20191024,1.3508
20191025,1.3595
20191028,1.3692
20191029,1.3638
20191030,1.3576
20191031,1.3561
20191101,1.3778
20191104,1.386
20191105,1.3941
20191106,1.3884
20191107,1.3907
20191108,1.3846
20191111,1.3617
20191112,1.3618
20191113,1.3601
20191114,1.3619
20191115,1.3521
20191118,1.3625
20191119,1.3756
20191120,1.3628
20191121,1.3568
20191122,1.3436
20191125,1.3529
20191126,1.3573
20191127,1.352
20191128,1.3477
20191129,1.3365
20191202,1.3385
20191203,1.3434
20191204,1.3429
20191205,1.3527
20191206,1.3603
20191209,1.3581
20191210,1.3598
20191211,1.3607
20191212,1.357
20191213,1.3819
20191216,1.3881
20191217,1.4061
20191218,1.4031
20191219,1.401
20191220,1.3979
20191223,1.3814
20191224,1.3898
20191225,1.3893
20191226,1.4008
20191227,1.3996
20191230,1.4193
20191231,1.4241
20200102,1.4425
20200103,1.4402
20200106,1.4351
20200107,1.4452
20200108,1.4296
20200109,1.4466
20200110,1.4465
20200113,1.4598
20200114,1.4553
20200115,1.4477
20200116,1.4426
20200117,1.4445
20200120,1.4551
20200121,1.4318
20200122,1.4376
20200123,1.396
20200203,1.2926
20200204,1.3254
20200205,1.3399
20200206,1.3633
20200207,1.3635
20200210,1.3687
20200211,1.3808
20200212,1.3914
20200213,1.3834
20200214,1.3925
20200217,1.4219
20200218,1.4156
20200219,1.4136
20200220,1.4445
20200221,1.4463
20200224,1.4402
20200225,1.4368
20200226,1.4201
20200227,1.424
20200228,1.3763
20200302,1.4188
20200303,1.4265
20200304,1.4342
20200305,1.4645
20200306,1.442
20200309,1.3963
20200310,1.4243
20200311,1.4065
20200312,1.3809
20200313,1.3626
20200316,1.3076
20200317,1.3017
20200318,1.2773
20200319,1.2616
20200320,1.2828
20200323,1.2423
20200324,1.273
20200325,1.3049
20200326,1.2969
20200327,1.301
20200330,1.2891
20200331,1.2929
20200401,1.2893
20200402,1.3089
20200403,1.3018
20200407,1.3299
20200408,1.3241
20200409,1.3283
20200410,1.3205
20200413,1.3151
20200414,1.3385
20200415,1.3293
20200416,1.3313
20200417,1.3434
20200420,1.3484
20200421,1.3333
20200422,1.3437
20200423,1.3406
20200424,1.3298
20200427,1.3386
20200428,1.3472
20200429,1.3534
20200430,1.3686
20200506,1.3764
20200507,1.3728
20200508,1.3871
20200511,1.3859
20200512,1.386
20200513,1.3887
20200514,1.3744
20200515,1.3705
20200518,1.374
20200519,1.3853
20200520,1.3786
20200521,1.3715
20200522,1.3421
20200525,1.3439
20200526,1.3583
20200527,1.3495
20200528,1.3535
20200529,1.3577
20200601,1.3923
20200602,1.3972
20200603,1.3975
20200604,1.3972
20200605,1.4034
20200608,1.4109
20200609,1.419
20200610,1.4178
20200611,1.4043
20200612,1.4053
20200615,1.3897
20200616,1.4097
20200617,1.4109
20200618,1.4204
20200619,1.4393
20200622,1.4411
20200623,1.4476
20200624,1.4555
20200629,1.4458
20200630,1.465
20200701,1.4929
20200702,1.5229
20200703,1.5509
20200706,1.6349
20200707,1.6443
20200708,1.6696
20200709,1.6921
20200710,1.6663
20200713,1.7006
20200714,1.6859
20200715,1.6695
20200716,1.594
20200717,1.6049
20200720,1.6505
20200721,1.6544
20200722,1.6639
20200723,1.6641
20200724,1.595
20200727,1.6023
20200728,1.6154
20200729,1.6529
20200730,1.6454
20200731,1.6587
20200803,1.684
20200804,1.6855
20200805,1.6858
20200806,1.6807
20200807,1.6628
20200810,1.6688
20200811,1.6546
20200812,1.6433
20200813,1.6404
20200814,1.6643
20200817,1.7015
20200818,1.7007
20200819,1.6771
20200820,1.6569
20200821,1.6701
20200824,1.6844
20200825,1.6866
20200826,1.668
20200827,1.6763
20200828,1.7145
20200831,1.7053
20200901,1.714
20200902,1.7147
20200903,1.7058
20200904,1.6903
20200907,1.6567
20200908,1.6651
20200909,1.6282
20200910,1.6275
20200911,1.6425
20200914,1.6503
20200915,1.6629
20200916,1.6535
20200917,1.646
20200918,1.6811
20200921,1.6661
20200922,1.6476
20200923,1.6532
20200924,1.6235
20200925,1.6258
20200928,1.6303
20200929,1.6337
20200930,1.632
20201009,1.663
20201012,1.7106
20201013,1.7162
20201014,1.7055
20201015,1.7039
20201016,1.7015
20201019,1.6892
20201020,1.702
20201021,1.7016
20201022,1.6968
20201023,1.6771
20201026,1.6681
20201027,1.671
20201028,1.684
20201029,1.6974
20201030,1.6713
20201102,1.6801
20201103,1.6992
20201104,1.7113
20201105,1.7356
20201106,1.7356
20201109,1.7682
20201110,1.7588
20201111,1.7421
20201112,1.7435
20201113,1.7261
20201116,1.7419
20201117,1.7387
20201118,1.7379
20201119,1.7501
20201120,1.7552
20201123,1.776
20201124,1.7658
20201125,1.7446
20201126,1.7473
20201127,1.7682
20201130,1.7619
20201201,1.7975
20201202,1.7977
20201203,1.7945
20201204,1.7974
20201207,1.783
20201208,1.7789
20201209,1.7565
20201210,1.7556
20201211,1.7377
20201214,1.7527
20201215,1.7564
20201216,1.7598
20201217,1.7812
20201218,1.7754
20201221,1.7913
20201222,1.764
20201223,1.7782
20201224,1.7759
20201225,1.7901
20201228,1.7977
20201229,1.7906
20201230,1.8145
20201231,1.8473
20210104,1.8664
20210105,1.8998
20210106,1.9159
20210107,1.9479
20210108,1.942
20210111,1.9237
20210112,1.9751
20210113,1.969
20210114,1.9337
20210115,1.9295
20210118,1.95
20210119,1.923
20210120,1.9359
20210121,1.9655
20210122,1.9673
20210125,1.9858
20210126,1.9483
20210127,1.9531
20210128,1.903
20210129,1.8943
20210201,1.9164
20210202,1.9442
20210203,1.9391
20210204,1.9352
20210205,1.9384
20210208,1.9654
20210209,2.0062
20210210,2.047
20210218,2.0338
20210219,2.0373
20210222,1.9772
20210223,1.971
20210224,1.9234
20210225,1.9343
20210226,1.8901
20210301,1.9172
20210302,1.894
20210303,1.9283
20210304,1.871
20210305,1.8655
20210308,1.8041
20210309,1.7675
20210310,1.7783
20210311,1.8197
20210312,1.8257
20210315,1.7887
20210316,1.8034
20210317,1.8105
20210318,1.8241
20210319,1.7789
20210322,1.7959
20210323,1.7799
20210324,1.7533
20210325,1.753
20210326,1.7906
20210329,1.7934
20210330,1.8095
20210331,1.794
20210401,1.8152
20210402,1.8323
20210406,1.8252
20210407,1.813
20210408,1.8159
20210409,1.7904
20210412,1.761
20210413,1.7584
20210414,1.7721
20210415,1.7616
20210416,1.7676
20210419,1.8084
20210420,1.8073
20210421,1.8126
20210422,1.8106
20210423,1.8267
20210426,1.8077
20210427,1.8121
20210428,1.8219
20210429,1.8371
20210430,1.8236
20210506,1.8026
20210507,1.7807
20210510,1.7794
20210511,1.7897
20210512,1.7971
20210513,1.7798
20210514,1.8197
20210517,1.8451
20210518,1.8459
20210519,1.8411
20210520,1.8463
20210521,1.8289
20210524,1.836
20210525,1.8909
20210526,1.8915
20210527,1.8976
20210528,1.8923
20210531,1.8962
20210601,1.8997
20210602,1.8832
20210603,1.872
20210604,1.8818
20210607,1.8806
20210608,1.8653
20210609,1.8672
20210610,1.8801
20210611,1.8654
20210615,1.8461
20210616,1.8176
20210617,1.826
20210618,1.8272
20210621,1.8233
20210622,1.8345
20210623,1.8438
20210624,1.8468
20210625,1.8765
20210628,1.8803
20210629,1.8609
20210630,1.8732
20210701,1.8751
20210702,1.825
20210705,1.8265
20210706,1.827
20210707,1.8472
20210708,1.8304
20210709,1.8257
20210712,1.8474
20210713,1.8528
20210714,1.8329
20210715,1.8565
20210716,1.8385
20210719,1.845
20210720,1.8437
20210721,1.8562
20210722,1.86
20210723,1.8389
20210726,1.7828
20210727,1.7241
20210728,1.7272
20210729,1.7579
20210730,1.7453
20210802,1.7873
20210803,1.7875
20210804,1.8029
20210805,1.7928
20210806,1.7838
20210809,1.8058
20210810,1.8254
20210811,1.8162
20210812,1.802
20210813,1.7928
20210816,1.7921
20210817,1.7569
20210818,1.7764
20210819,1.7655
20210820,1.7346
20210823,1.7588
20210824,1.777
20210825,1.781
20210826,1.7479
20210827,1.7566
20210830,1.7516
20210831,1.7492
20210901,1.7713
20210902,1.7714
20210903,1.7627
20210906,1.7938
20210907,1.8145
20210908,1.8073
20210909,1.8064
20210910,1.8218
20210913,1.8142
20210914,1.7888
20210915,1.7716
20210916,1.7513
20210917,1.7685
20210922,1.7571
20210923,1.7677
20210924,1.7668
20210927,1.7764
20210928,1.7788
20210929,1.7617
20210930,1.7729
20211008,1.7947
20211011,1.7967
20211012,1.7785
20211013,1.798
20211014,1.7889
20211015,1.7958
20211018,1.7759
20211019,1.7925
20211020,1.7884
20211021,1.7943
20211022,1.8056
20211025,1.8132
20211026,1.8075
20211027,1.7854
20211028,1.7739
20211029,1.789
20211101,1.7831
20211102,1.7657
20211103,1.7593
20211104,1.7757
20211105,1.7667
20211108,1.7686
20211109,1.7681
20211110,1.7591
20211111,1.7855
20211112,1.7821
20211115,1.7802
20211116,1.7805
20211117,1.7815
20211118,1.7651
20211119,1.7831
20211122,1.7909
20211123,1.7911
20211124,1.7928
20211125,1.7858
20211126,1.7734
20211129,1.7704
20211130,1.7638
20211201,1.768
20211202,1.7721
20211203,1.7876
20211206,1.7847
20211207,1.7947
20211208,1.8203
20211209,1.8486
20211210,1.8407
20211213,1.8507
20211214,1.8391
20211215,1.8238
20211216,1.8337
20211217,1.8064
20211220,1.7812
20211221,1.7928
20211222,1.7931
20211223,1.8049
20211224,1.7958
20211227,1.7952
20211228,1.8077
20211229,1.7828
20211230,1.7959
20211231,1.8024
20220104,1.7946
20220105,1.7775
20220106,1.7603
20220107,1.7617
20220110,1.7691
20220111,1.7529
20220112,1.7694
20220113,1.742
20220114,1.7287
20220117,1.7427
20220118,1.7585
20220119,1.7472
20220120,1.7621
20220121,1.7468
20220124,1.7493
20220125,1.7121
20220126,1.7241
20220127,1.6922
20220128,1.6728
20220207,1.697
20220208,1.6884
20220209,1.7035
20220210,1.6994
20220211,1.6862
20220214,1.6688
20220215,1.6854
20220216,1.6917
20220217,1.6956
20220218,1.7032
20220221,1.6974
20220222,1.6767
20220223,1.6937
20220224,1.6612
20220225,1.6765
20220228,1.6793
20220301,1.6922
20220302,1.6781
20220303,1.6688
20220304,1.6498
20220307,1.6001
20220308,1.5695
20220309,1.5554
20220310,1.5765
20220311,1.5818
20220314,1.5364
20220315,1.4707
20220316,1.5302
20220317,1.5585
20220318,1.5687
20220321,1.5661
20220322,1.565
20220323,1.5725
20220324,1.5639
20220325,1.5374
20220328,1.5283
20220329,1.5234
20220330,1.5651
20220331,1.5542
20220401,1.5728
20220406,1.5683
20220407,1.5494
20220408,1.5572
20220411,1.5115
20220412,1.539
20220413,1.5252
20220414,1.5433
20220415,1.5422
20220418,1.5343
20220419,1.5234
20220420,1.5012
20220421,1.475
20220422,1.4812
20220425,1.4124
20220426,1.4019
20220427,1.4369
20220428,1.4455
20220429,1.4797
20220505,1.4779
20220506,1.4428
20220509,1.4318
20220510,1.4468
20220511,1.4667
20220512,1.4606
20220513,1.471
20220516,1.4599
20220517,1.4771
20220518,1.4724
20220519,1.4752
20220520,1.5026
20220523,1.4943
20220524,1.4615
20220525,1.4698
20220526,1.4744
20220527,1.4773
20220530,1.4876
20220531,1.5096
20220601,1.5072
20220602,1.5105
20220606,1.5373
20220607,1.5419
20220608,1.557
20220609,1.5416
20220610,1.5634
20220613,1.5463
20220614,1.5578
20220615,1.5778
20220616,1.5691
20220617,1.59
20220620,1.5987
20220621,1.5978
20220622,1.5791
20220623,1.6048
20220624,1.623
20220627,1.6406
20220628,1.6568
20220629,1.6342
20220630,1.6581
20220701,1.6516
20220704,1.6618
20220705,1.6594
20220706,1.637
20220707,1.6442
20220708,1.6403
20220711,1.6153
20220712,1.6028
20220713,1.6057
20220714,1.606
20220715,1.5839
20220718,1.5993
20220719,1.5913
20220720,1.5964
20220721,1.5808
20220722,1.5816
20220725,1.5728
20220726,1.5846
20220727,1.5772
20220728,1.5778
20220729,1.5587
20220801,1.5652
20220802,1.536
20220803,1.5221
20220804,1.5342
20220805,1.5549
20220808,1.552
20220809,1.5548
20220810,1.5384
20220811,1.5681
20220812,1.5676
20220815,1.5657
20220816,1.5628
20220817,1.5768
20220818,1.5639
20220819,1.5538
20220822,1.5647
20220823,1.5577
20220824,1.5299
20220825,1.5423
20220826,1.5401
20220829,1.5337
20220830,1.5288
20220831,1.5299
20220901,1.5176
20220902,1.5104
20220905,1.5075
20220906,1.5203
20220907,1.5214
20220908,1.5155
20220909,1.5354
20220913,1.5415
20220914,1.5253
20220915,1.5117
20220916,1.4784
20220919,1.4768
20220920,1.4785
20220921,1.4682
20220922,1.456
20220923,1.4513
20220926,1.4444
20220927,1.4641
20220928,1.4418
20220929,1.4412
20220930,1.4333
20221010,1.4035
20221011,1.4058
20221012,1.4257
